Индекс;Станция (RU);Страна;Широта;Долгота;H над ур.моря, м;Часовой пояс;Станция (EN)
72659;Абердин;Соединенные Штаты Америки;45,45;261,58;398;-7;Aberdeen/reg., sd.
72661;Редиг;Соединенные Штаты Америки;45,26;256,46;924;-8;Redig, sd.
72662;Рапид-Сити а/п;Соединенные Штаты Америки;44,06;256,80;1030;-7;Rapid City/Regional Airport, sd.
72665;Джилетт;Соединенные Штаты Америки;44,35;254,46;1230;-8;Gillette/Gillette-Campbell County a.,  wy.
72666;Шеридан;Соединенные Штаты Америки;44,76;253,03;1226;-8;Sheridan/County, wy.
72669;;Соединенные Штаты Америки;41,80;252,80;2065;-8;Rawlings, Wy, Rawlings Muni-Harvey Field Arpt
72670;Коди;Соединенные Штаты Америки;44,51;250,98;1551;-8;Cody/mun., wy.
72671;Биг-Пиней;Соединенные Штаты Америки;42,56;249,90;2124;-8;Big Piney, wy
72677;Биллингс;Соединенные Штаты Америки;45,80;251,46;1099;-8;Billings/Logan int.,  mt
72681;Бойсе;Соединенные Штаты Америки;43,56;243,78;873;-8;Boise/mun., id.
72683;Бёрнс;Соединенные Штаты Америки;43,58;241,05;1265;-9;Burns, or.
72688;Пендлетон;Соединенные Штаты Америки;45,68;241,15;455;-9;Pendleton, or.
72692;;Соединенные Штаты Америки;44,25;238,85;936;-9;Salem/Mcnary, Or.
72693;Юджин;Соединенные Штаты Америки;44,11;236,78;111;-9;Eugene/Mahlon sweet,  or.
72694;Сейлем;Соединенные Штаты Америки;44,90;236,99;62;-9;Salem/Mcnary, or.
72698;Портленд;Соединенные Штаты Америки;45,60;237,40;7;-9;Portland/int., or.
72712;Карибу;Соединенные Штаты Америки;46,86;291,98;191;-6;Caribou/mun., me.
72713;Преске-Айл;Соединенные Штаты Америки;46,68;291,95;163;-6;Presque Isle, me.
72741;Парк-Фоллз;Соединенные Штаты Америки;45,93;269,55;462;-7;Park Falls, wi.
72743;Маркетт;Соединенные Штаты Америки;46,53;272,45;434;-6;Marquette, mi.
72744;Хугтон;Соединенные Штаты Америки;47,16;271,50;333;-7;Houghton/Houghton County, mi.
72745;Дулут;Соединенные Штаты Америки;46,83;267,81;436;-7;Duluth/int., mn.
72747;Инт.-Фолс;Соединенные Штаты Америки;48,56;266,60;357;-7;Int.Falls/Falls int. mn.
72750;Пеко-Лейк;Соединенные Штаты Америки;46,60;265,68;390;-7;Pequot Lake, mn
72753;Фарго;Соединенные Штаты Америки;46,90;263,20;274;-7;Fargo/Hector Field,  nd.
72755;Бемиджи;Соединенные Штаты Америки;47,50;265,06;423;-7;Bemidji/mun., mn.
72756;Уарроуд;Соединенные Штаты Америки;48,93;264,65;328;-7;Warroad, mn
72757;;Соединенные Штаты Америки;47,94;262,82;257;-7;Grand Forks, Nd, Grand Forks Int. Arpt
72758;Девилс-Лейк;Соединенные Штаты Америки;48,10;261,13;439;-7;Devils Lake, nd.
72763;;Соединенные Штаты Америки;46,79;257,19;791;-6;Dickinson, Nd, Dickinson - Theodore Roosevelt Rgnl Arpt
72764;Бисмарк;Соединенные Штаты Америки;46,77;259,24;506;-7;Bismarck/mun., nd.
72765;Росглен;Соединенные Штаты Америки;47,75;258,16;624;-7;Roseglen, nd.
72767;Уиллистон;Соединенные Штаты Америки;48,18;256,36;592;-8;Williston/Sloulin Field int., nd.
72768;Гласгоу;Соединенные Штаты Америки;48,20;253,37;693;-8;Glasgow/int., mt.
72769;;Соединенные Штаты Америки;48,60;247,62;1175;-8;Cut Bank, Mt, Cut Bank Muni Arpt
72770;;Соединенные Штаты Америки;45,25;247,44;1591;-8;Dillon, Mt, Dillon Arpt
72772;Хелена;Соединенные Штаты Америки;46,60;248,00;1186;-8;Helena/County-City,  mt.
72773;Мизула;Соединенные Штаты Америки;46,91;245,91;976;-8;Missoula / Johnson-Bell Field, mt.
72774;;Соединенные Штаты Америки;45,95;247,48;1688;-8;Butte, Mt Bert Mooney Arpt
72775;Грейт-Фолс;Соединенные Штаты Америки;47,48;248,63;1118;-8;Great Falls/int.,  mt.
72776;Грейт-Фолс;Соединенные Штаты Америки;47,46;248,61;1132;-8;Great Falls, mt.
72777;Хавр;Соединенные Штаты Америки;48,55;250,23;789;-8;Havre/City County,  mt.
72779;Калиспелл;Соединенные Штаты Америки;48,30;245,73;906;-8;Kalispell/Glacier Park int., mt.
72781;Якима;Соединенные Штаты Америки;46,56;239,46;332;-9;Yakima/Yakima Air Terminal, wa.
72783;Льюистон;Соединенные Штаты Америки;46,38;242,98;438;-9;Lewiston/Lewiston-Nez Perce co., id.
72784;Ханфорд;Соединенные Штаты Америки;46,56;240,40;223;-9;Hanford, wa.
72785;Спокан;Соединенные Штаты Америки;47,63;242,46;720;-9;Spokane/int., wa.
72786;Спокан;Соединенные Штаты Америки;47,68;242,37;729;-9;Spokane, wa.
72787;;Соединенные Штаты Америки;47,96;242,57;670;-9;Deer Park, Wa, Deer Park Arpt
72788;Уолла-Уолла;Соединенные Штаты Америки;46,03;241,66;289;-9;Walla Walla, wa
72789;Омак;Соединенные Штаты Америки;48,41;240,46;374;-9;Omak, wa.
72790;;Соединенные Штаты Америки;47,30;240,48;384;-9;Ephrata, Wa, Ephrata Muni Arpt
72791;Астория;Соединенные Штаты Америки;46,15;236,11;7;-9;Astoria/Clatsop, or.
72792;Олимпиа;Соединенные Штаты Америки;46,96;237,10;62;-9;Olympia, wa.
72793;Сиэтл;Соединенные Штаты Америки;47,45;237,70;130;-9;Seattle/S.-Tacoma,  wa.
72797;Куиллаюте;Соединенные Штаты Америки;47,93;235,43;56;-9;Quillayute, wa.
74001;Редстоун;Соединенные Штаты Америки;34,60;273,36;175;-7;Redstone Arsenal, al.
74002;Абердин;Соединенные Штаты Америки;39,50;283,83;5;-6;Aberdeen Proving Grounds, md.
74003;Дагвей-Прувинг-Граундс;Соединенные Штаты Америки;40,16;247,06;1325;-8;Dugway Proving Grounds, ut.
74004;Юма-Прувинг-Граундс;Соединенные Штаты Америки;32,50;246,00;231;-8;Yuma Proving Grounds az.
74201;Порт-Анжелес;Соединенные Штаты Америки;48,13;236,60;5;-9;Port Angeles/Cgas,  wa.
74206;Такома;Соединенные Штаты Америки;47,15;237,51;87;-9;Tacoma/Mc Chord afb,  wa.
74207;Форт-Льюис;Соединенные Штаты Америки;47,11;237,45;87;-9;Fort Lewis/Gray aaf,  wa.
74230;Майлс-Сити;Соединенные Штаты Америки;46,43;254,13;801;-8;Miles City, mt
74365;Грэйинг-АФ-Рэйндж;Соединенные Штаты Америки;44,83;275,45;387;-6;Graying Af Range,  mi.
74370;Форт-Драм;Соединенные Штаты Америки;44,05;284,26;207;-6;Fort Drum/Wheeler-Sack aaf, ny
74389;Грей/Портланд;Соединенные Штаты Америки;43,89;289,74;124;-6;Gray/Portland, ME
74392;Брунсвик;Соединенные Штаты Америки;43,88;290,06;24;-6;Brunswick/nas, me.
74393;Портланд;Соединенные Штаты Америки;43,53;289,90;7;-6;Portland, me.
74413;Сейлор-Крик;Соединенные Штаты Америки;42,53;244,30;1108;-9;Saylor Creek Gunnery Range, id.
74420;Рузвельт;Соединенные Штаты Америки;40,30;250,01;1553;-8;Roosevelt, ut
74421;Крэиг;Соединенные Штаты Америки;40,50;252,48;1886;-8;Craig, co
74455;Куад-Сити;Соединенные Штаты Америки;41,61;269,41;230;-7;Quad City, ia.
74460;Марсеилес;Соединенные Штаты Америки;41,36;271,31;223;-7;Marseilles, il
74465;Данне-Криб;Соединенные Штаты Америки;41,78;272,46;;-7;Dunne Crib il.
74480;Верона;Соединенные Штаты Америки;43,13;284,40;135;-6;Verona, ny. (af)
74483;Уилмингтон;Соединенные Штаты Америки;42,88;287,11;482;-6;Wilmington, vt.
74484;Уэст-Довер;Соединенные Штаты Америки;42,93;287,13;595;-6;West Dover, vt.
74486;Нью-Йорк;Соединенные Штаты Америки;40,65;286,21;4;-6;New York/John F. Kennedy int., ny.
74490;Бедфорд;Соединенные Штаты Америки;42,46;288,71;41;-6;Bedford/Hanscom afb,  ma.
74491;Чикопи-Фолс;Соединенные Штаты Америки;42,20;287,46;75;-6;Chicopee Falls/Westover afb, ma.
74492;Блю-Хилл;Соединенные Штаты Америки;42,21;288,88;195;-6;Blue Hill obs. ma.
74494;Чатам;Соединенные Штаты Америки;41,65;290,04;15;-6;Chatham, ma.
74500;Шеридан;Соединенные Штаты Америки;39,00;238,66;60;-9;Sheridan, ca
74501;Фрешпонд;Соединенные Штаты Америки;38,75;239,48;1147;-9;Freshpond, ca
74504;Пилар-Пойнт;Соединенные Штаты Америки;37,50;237,50;49;-9;Pilar Point afs, ca.
74506;Аламеда;Соединенные Штаты Америки;37,78;237,68;9;-9;Alameda/nas, ca.
74509;Маунтин-Вью;Соединенные Штаты Америки;37,41;237,95;12;-9;Mountain View (Sunny-Vale)/Moffett nas,  ca.
74516;Фейрфилд;Соединенные Штаты Америки;38,26;238,05;22;-9;Fairfield/Travis afb ca.
74521;Дуранго;Соединенные Штаты Америки;37,20;252,18;2095;-8;Durango, co
74531;Эйр-Форс-Академи;Соединенные Штаты Америки;38,96;255,18;1999;-8;Air Force Academy,  co.
74532;Лаймон;Соединенные Штаты Америки;39,18;256,30;1694;-8;Limon, co
74545;Смоуки-Хилл-Ганнери-Рэйндж;Соединенные Штаты Америки;38,65;262,20;422;-7;Smokey Hill Gunnery Range, ks.
74560;Линкольн;Соединенные Штаты Америки;40,15;270,66;179;-7;Lincoln, il.
74570;Дейтон/Райт-Паттерсон;Соединенные Штаты Америки;39,83;275,95;251;-6;Dayton/Wright-Patterson afb, oh.
74589;Чесапик;Соединенные Штаты Америки;36,90;284,28;23;-6;Chesapeake, va.
74594;Кам-Спрингс;Соединенные Штаты Америки;38,81;283,15;88;-6;Camp Springs/Andrews afb, md.
74595;Оушн-Сити;Соединенные Штаты Америки;38,33;284,91;4;-6;Ocean City, md.
74598;Лэнгли;Соединенные Штаты Америки;37,08;283,65;6;-6;Langley afb, va.
74606;Саут-Ванденберг;Соединенные Штаты Америки;34,65;239,43;112;-9;South Vandenberg afb ca.
74611;Байсикл-Лейк;Соединенные Штаты Америки;35,28;243,38;716;-9;Bicycle Lake aaf, ca
74612;Чайна-Лейк;Соединенные Штаты Америки;35,68;242,31;696;-9;China Lake, naf, ca.
74614;Лас Вегас;Соединенные Штаты Америки;36,53;244,10;972;-9;Las Vegas, NV
74618;Каддлбэк-Ганери-Рэйндж;Соединенные Штаты Америки;35,26;242,56;864;-9;Cuddleback Gunnery Range, ca.
74619;Сьюпириор-Велли-Ганери-Рэйндж;Соединенные Штаты Америки;36,33;242,90;962;-9;Superior Valley Gunnery Range, ca
74630;Сталлион;Соединенные Штаты Америки;33,81;253,33;1506;-8;Stallion aaf, nm
74631;Уайт-Сэндз;Соединенные Штаты Америки;33,16;253,51;1235;-8;White Sands Missile Range Site no.32, nm
74638;Мелроуз-Ганери-Рэйндж;Соединенные Штаты Америки;34,30;256,20;1326;-8;Melrose Gunnery Range, nm.
74641;;Соединенные Штаты Америки;36,29;260,22;669;-7;Gage, Ok, Gage Arpt
74671;Форт-Кэмпбелл;Соединенные Штаты Америки;36,66;272,50;174;-7;Fort Campbell aaf,  ky.
74693;Форт-Брагг;Соединенные Штаты Америки;35,13;281,06;74;-6;Fort Bragg / Simmons aaf, nc.
74695;Дэар-Кантри-Ганери-Рэйндж;Соединенные Штаты Америки;35,66;284,10;3;-6;Dare County Gunnery Range, nc.
74699;Фраинг-Пэн-Шоалз;Соединенные Штаты Америки;33,48;282,41;;-6;Frying Pan Shoals,  nc.
74702;Лемур;Соединенные Штаты Америки;36,33;240,05;73;-9;Lemoore, ca. (nas)
74724;Джила-Бенд;Соединенные Штаты Америки;32,43;247,31;269;-8;Gila Bend aaf, az.
